ID,Francs,Rappen
104335,49,40
104336,39,75
104337,17,25
104338,21,60
104339,37,0
104340,29,35
104341,27,35
104342,31,75
104343,43,0
104344,32,85
104345,45,20
104346,32,15
104347,27,25
104348,10,90
104349,13,65
104350,26,55
104351,16,5
104352,19,40
104353,27,35
104354,31,15
104355,15,85
104356,27,0
104357,47,55
104358,24,80
104359,46,35
104360,41,75
104361,32,20
104362,12,10
104363,34,80
104364,21,55
104365,39,95
104366,19,15
104367,16,40
104368,22,5
104369,22,0
104370,16,0
104371,23,50
104372,39,55
104373,25,95
104374,28,75
104375,16,30
104376,17,50
104377,19,65
104378,36,15
104379,37,10
104380,18,55
104381,11,40
104382,36,10
104383,15,90
104384,39,70
104385,43,80
104386,16,55
104387,49,15
104388,46,35
104389,19,95
104390,46,65
104391,11,0
104392,15,0
104393,45,10
104394,25,55
104395,37,15
104396,15,60
104397,21,60
104398,28,60
104399,24,5
104400,24,90
104401,47,15
104402,49,80
104403,19,75
104404,49,60
104405,13,70
104406,44,20
104407,14,40
104408,23,65
104409,29,70
104410,46,20
104411,21,80
104412,18,60
104413,28,15
104414,38,55
104415,39,65
104416,15,60
104417,20,25
104418,16,0
104419,20,30
104420,29,80
104421,47,45
104422,10,45
104423,49,35
104424,23,40
104425,47,95
104426,38,25
104427,27,65
104428,29,35
104429,18,35
104430,43,95
104431,39,50
104432,49,85
104433,12,60
104434,47,60
104435,10,10
104436,14,95
104437,16,90
104438,47,80
104439,41,15
104440,26,45
104441,11,75
104442,19,40
104443,23,45
104444,19,5
104445,33,90
104446,45,65
104447,48,80
104448,21,70
104449,38,55
104450,41,5
104451,10,40
104452,27,0
104453,21,25
104454,26,5
104455,21,65
104456,46,40
104457,23,35
104458,25,15
104459,17,60
104460,35,95
104461,17,30
104462,21,85
104463,23,0
104464,29,20
104465,37,0
104466,39,90
104467,31,20
104468,20,10
104469,42,45
104470,19,90
104471,29,70
104472,36,45
104473,36,65
104474,47,90
104475,41,30
104476,38,10
104477,47,0
104478,48,20
104479,14,45
104480,42,85
104481,37,80
104482,46,5
104483,19,90
104484,33,70
104485,35,20
104486,38,15
104487,49,90
104488,36,90
104489,26,55
104490,30,35
104491,14,90
104492,49,95
104493,11,0
104494,42,90
104495,42,40
104496,42,30
104497,10,95
104498,25,35
104499,47,20
104500,42,0
104501,12,25
104502,37,80
104503,49,15
104504,26,80
104505,33,50
104506,12,45
104507,24,85
104508,33,70
104509,11,30
104510,29,65
104511,37,40
104512,31,30
104513,29,45
104514,48,15
104515,49,55
104516,35,55
104517,40,15
104518,28,35
104519,49,5
104520,38,5
104521,49,45
104522,38,35
104523,26,95
104524,14,90
104525,23,80
104526,47,70
104527,32,10
104528,36,95
104529,15,65
104530,48,70
104531,49,40
104532,12,90
104533,32,55
104534,27,5
104535,24,40
104536,21,50
104537,44,50
104538,31,75
104539,12,25
104540,10,85
104541,19,80
104542,22,85
104543,34,90
104544,10,45
104545,15,5
104546,31,40
104547,28,65
104548,49,95
104549,41,10
104550,17,70
104551,44,95
104552,31,15
104553,20,55
104554,25,85
104555,10,70
104556,18,50
104557,46,55
104558,12,0
104559,30,25
104560,24,45
104561,27,60
104562,10,60
104563,10,20
104564,36,25
104565,43,70
104566,44,0
104567,25,25
104568,14,50
104569,15,10
104570,21,30
104571,21,65
104572,35,45
104573,36,30
104574,47,35
104575,39,25
104576,20,55
104577,27,0
104578,47,30
104579,36,30
104580,18,55
104581,46,65
104582,26,80
104583,22,5
104584,39,80
104585,23,80
104586,36,55
104587,42,65
104588,35,65
104589,22,55
104590,42,80
104591,35,5
104592,48,55
104593,22,75
104594,22,5
104595,20,10
104596,11,60
104597,36,85
104598,41,0
104599,41,25
104600,33,55
104601,43,15
104602,17,40
104603,45,45
104604,35,80
104605,43,90
104606,22,55
104607,47,75
104608,32,70
104609,47,25
104610,23,5
104611,36,10
104612,38,40
104613,24,45
104614,49,95
104615,44,10
104616,38,70
104617,42,40
104618,45,40
104619,41,10
104620,48,65
104621,25,55
104622,33,70
104623,16,40
104624,32,60
104625,37,25
104626,41,45
104627,11,85
104628,13,15
104629,35,45
104630,46,0
104631,25,40
104632,45,5
104633,11,75
104634,31,45
104635,46,65
104636,24,30
104637,13,75
104638,41,20
104639,48,5
104640,38,15
104641,45,10
104642,11,20
104643,39,65
104644,24,50
104645,18,70
104646,32,25
104647,24,50
104648,10,10
104649,14,25
104650,37,5
104651,29,40
104652,29,35
104653,49,70
104654,29,70
104655,31,5
104656,12,75
104657,49,65
104658,12,90
104659,31,80
104660,49,65
104661,33,40
104662,40,40
104663,22,70
104664,34,55
104665,20,5
104666,16,0
104667,44,95
104668,39,55
104669,28,30
104670,25,5
104671,36,85
104672,27,0
104673,32,60
104674,37,75
104675,11,85
104676,14,95
104677,43,30
104678,13,35
104679,49,90
104680,10,15
104681,43,5
104682,48,15
104683,34,30
104684,21,30
104685,18,75
104686,15,85
104687,12,70
104688,26,0
104689,49,75
104690,36,35
104691,38,0
104692,15,55
104693,28,10
104694,30,30
104695,31,55
104696,42,10
104697,14,0
104698,24,30
104699,49,85
104700,38,0
104701,25,75
104702,33,95
104703,25,85
104704,20,45
104705,42,15
104706,29,90
104707,13,30
104708,24,95
104709,10,60
104710,32,65
104711,22,65
104712,34,20
104713,21,20
104714,13,65
104715,35,20
104716,17,35
104717,40,30
104718,21,30
104719,28,0
104720,33,70
104721,10,5
104722,49,30
104723,35,30
104724,46,40
104725,24,85
104726,21,0
104727,39,15
104728,10,15
104729,29,5
104730,30,20
104731,18,10
104732,32,25
104733,38,15
104734,15,0
104735,49,90
104736,40,40
104737,18,60
104738,47,0
104739,19,65
104740,27,80
104741,36,70
104742,39,75
104743,10,0
104744,10,90
104745,44,30
104746,37,70
104747,19,15
104748,31,10
104749,36,55
104750,42,45
104751,35,0
104752,19,50
104753,42,90
104754,14,90
104755,36,90
104756,37,20
104757,40,20
104758,25,10
104759,36,80
104760,40,95
104761,36,60
104762,11,15
104763,36,35
104764,33,15
104765,29,5
104766,18,90
104767,49,90
104768,16,75
104769,44,20
104770,34,10
104771,47,80
104772,19,25
104773,43,55
104774,32,30
104775,44,25
104776,11,45
104777,27,95
104778,42,20
104779,36,75
104780,32,50
104781,48,95
104782,11,65
104783,26,95
104784,24,20
104785,30,40
104786,48,45
104787,19,55
104788,42,90
104789,17,30
104790,32,25
104791,24,5
104792,49,70
104793,35,10
104794,35,0
104795,12,95
104796,11,0
104797,26,35
104798,21,40
104799,40,10
104800,17,65
104801,24,25
104802,37,35
104803,29,55
104804,29,55
104805,14,10
104806,45,40
104807,47,80
104808,41,15
104809,32,30
104810,48,90
104811,48,40
104812,19,60
104813,24,80
104814,47,70
104815,21,65
104816,33,20
104817,13,95
104818,20,10
104819,29,30
104820,23,25
104821,10,85
104822,14,80
104823,41,5
104824,15,95
104825,29,60
104826,45,15
104827,11,40
104828,20,10
104829,44,55
104830,14,60
104831,29,35
104832,43,55
104833,10,80
104834,39,45
104835,16,65
104836,38,40
104837,47,55
104838,22,0
104839,47,5
104840,32,50
104841,25,60
104842,28,40
104843,37,75
104844,43,45
104845,43,15
104846,25,40
104847,33,15
104848,28,55
104849,30,85
104850,43,70
104851,37,5
104852,47,70
104853,35,90
104854,24,30
104855,17,75
104856,19,55
104857,45,45
104858,43,30
104859,40,55
104860,19,55
104861,27,55
104862,29,65
104863,26,75
104864,29,75
104865,18,35
104866,24,35
104867,32,90
104868,12,40
104869,23,55
104870,14,35
104871,28,80
104872,21,40
104873,11,40
104874,49,10
104875,42,5
104876,46,65
104877,21,25
104878,13,15
104879,47,25
104880,25,35
104881,23,35
104882,20,25
104883,10,5
104884,44,65
104885,20,55
104886,40,55
104887,35,20
104888,24,35
104889,43,35
104890,27,25
104891,13,65
104892,15,90
104893,49,0
104894,45,25
104895,33,60
104896,34,45
104897,19,75
104898,24,10
104899,17,30
104900,34,5
104901,21,45
104902,24,30
104903,27,50
104904,40,65
104905,40,5
104906,36,85
104907,40,40
104908,19,5
104909,22,40
104910,39,25
104911,49,70
104912,41,20
104913,44,80
104914,46,55
104915,23,5
104916,28,85
104917,35,50
104918,34,50
104919,37,80
104920,45,65
104921,35,60
104922,37,5
104923,29,80
104924,41,50
104925,45,85
104926,20,55
104927,25,70
104928,36,20
104929,26,80
104930,44,25
104931,21,65
104932,21,30
104933,22,75
104934,23,95
104935,45,35
104936,33,90
104937,43,30
104938,41,75
104939,23,30
104940,18,80
104941,35,35
104942,22,70
104943,18,25
104944,46,5
104945,25,55
104946,41,50
104947,24,90
104948,12,15
104949,26,70
104950,27,95
104951,32,60
104952,44,95
104953,17,90
104954,14,25
104955,25,75
104956,48,80
104957,38,40
104958,18,5
104959,17,30
104960,44,35
104961,31,75
104962,20,80
104963,49,5
104964,24,85
104965,42,30
104966,22,80
104967,40,40
104968,43,70
104969,44,30
104970,17,90
104971,38,55
104972,10,20
104973,45,45
104974,28,60
104975,37,90
104976,21,95
104977,33,70
104978,28,0
104979,14,25
104980,26,60
104981,27,65
104982,47,30
104983,14,90
104984,41,65
104985,18,25
104986,38,30
104987,23,90
104988,10,75
104989,33,60
104990,44,0
104991,30,50
104992,38,90
104993,48,20
104994,14,25
104995,19,20
104996,33,40
104997,31,90
104998,19,55
104999,14,0
105000,48,15
105001,49,85
105002,16,15
105003,47,80
105004,25,75
105005,20,10
105006,38,85
105007,26,35
105008,48,15
105009,17,70
105010,31,30
105011,15,15
105012,37,90
105013,14,50
105014,28,85
105015,49,40
105016,12,10
105017,20,0
105018,24,55
105019,26,45
105020,38,35
105021,46,30
105022,34,75
105023,19,30
105024,10,25
105025,46,85
105026,47,50
105027,29,25
105028,15,60
105029,43,90
105030,17,50
105031,46,40
105032,16,35
105033,16,40
105034,42,75
105035,42,80
105036,28,35
105037,21,15
105038,17,65
105039,36,10
105040,45,50
105041,22,5
105042,35,50
105043,38,35
105044,14,90
105045,27,45
105046,48,35
105047,40,20
105048,20,80
105049,14,15
105050,49,40
105051,34,45
105052,13,30
105053,43,10
105054,43,65
105055,35,10
105056,31,85
105057,49,70
105058,16,40
105059,25,15
105060,17,30
105061,47,75
105062,34,70
105063,26,10
105064,30,70
105065,39,35
105066,27,0
105067,46,80
105068,37,85
105069,41,50
105070,39,60
105071,12,55
105072,36,20
105073,46,35
105074,11,5
105075,46,5
105076,18,95
105077,10,15
105078,39,45
105079,38,75
105080,44,10
105081,17,30
105082,12,95
105083,46,25
105084,18,60
105085,28,30
105086,26,15
105087,13,60
105088,43,90
105089,40,40
105090,42,45
105091,10,35
105092,13,60
105093,24,15
105094,42,55
105095,27,55
105096,15,40
105097,14,15
105098,21,30
105099,44,95
105100,43,90
105101,22,85
105102,12,25
105103,16,60
105104,48,95
105105,34,5
105106,29,55
105107,19,30
105108,12,95
105109,18,60
105110,12,30
105111,22,55
105112,48,40
105113,14,25
105114,49,45
105115,47,95
105116,28,70
105117,23,70
105118,48,60
105119,17,50
105120,22,25
105121,20,20
105122,16,75
105123,31,45
105124,24,15
105125,11,90
105126,27,25
105127,47,60
105128,45,10
105129,23,5
105130,25,45
105131,22,75
105132,13,45
105133,27,20
105134,43,90
105135,45,70
105136,15,85
105137,21,35
105138,19,60
105139,39,95
105140,34,90
105141,38,90
105142,44,80
105143,18,65
105144,47,35
105145,17,5
105146,45,70
105147,21,20
105148,16,40
105149,32,65
105150,36,95
105151,37,85
105152,16,70
105153,24,45
105154,35,95
105155,49,65
105156,14,10
105157,49,50
105158,39,75
105159,11,35
105160,43,40
105161,46,0
105162,26,75
105163,29,0
105164,24,10
105165,12,60
105166,34,40
105167,47,20
105168,18,85
105169,26,30
105170,36,35
105171,45,5
105172,47,45
105173,17,30
105174,43,80
105175,34,80
105176,40,65
105177,20,5
105178,28,60
105179,19,85
105180,48,65
105181,25,10
105182,35,95
105183,19,85
105184,29,70
105185,36,45
105186,14,40
105187,48,90
105188,24,15
105189,35,80
105190,32,30
105191,17,40
105192,13,50
105193,18,40
105194,49,30
105195,35,60
105196,14,65
105197,19,15
105198,12,65
105199,27,60
105200,41,35
105201,30,95
105202,31,0
105203,27,65
105204,21,5
105205,29,15
105206,34,15
105207,26,60
105208,32,65
105209,40,60
105210,12,55
105211,14,70
105212,47,85
105213,27,40
105214,29,60
105215,32,5
105216,36,60
105217,12,85
105218,36,30
105219,10,85
105220,41,0
105221,49,45
105222,47,65
105223,19,80
105224,13,15
105225,14,15
105226,24,60
105227,29,35
105228,30,0
105229,48,40
105230,40,40
105231,25,0
105232,37,40
105233,20,45
105234,12,35
105235,29,70
105236,17,80
105237,18,35
105238,11,60
105239,44,90
105240,39,40
105241,31,95
105242,20,40
105243,41,95
105244,40,50
105245,45,60
105246,39,70
105247,16,15
105248,16,40
105249,13,45
105250,16,85
105251,22,10
105252,33,65
105253,30,15
105254,23,60
105255,20,30
105256,26,0
105257,21,20
105258,34,95
105259,36,25
105260,11,80
105261,18,30
105262,25,55
105263,15,70
105264,16,55
105265,35,80
105266,31,50
105267,47,65
105268,15,20
105269,47,25
105270,29,50
105271,42,10
105272,16,70
105273,32,50
105274,14,25
105275,41,70
105276,23,40
105277,48,25
105278,11,75
105279,39,60
105280,21,75
105281,47,80
105282,35,5
105283,24,80
105284,34,70
105285,38,40
105286,14,85
105287,28,15
105288,11,25
105289,22,45
105290,11,75
105291,28,5
105292,39,65
105293,35,70
105294,26,20
105295,46,80
105296,15,70
105297,13,50
105298,46,60
105299,14,95
105300,17,25
105301,38,45
105302,22,10
105303,28,30
105304,24,75
105305,36,90
105306,25,25
105307,40,45
105308,31,15
105309,12,75
105310,25,70
105311,22,0
105312,27,85
105313,15,25
105314,12,30
105315,47,65
105316,25,35
105317,36,30
105318,12,35
105319,24,80
105320,48,25
105321,47,95
105322,17,85
105323,29,50
105324,38,55
105325,39,95
105326,32,15
105327,25,35
105328,31,90
105329,35,75
105330,46,75
105331,14,70
105332,42,40
105333,28,35
105334,16,45
105335,16,55
105336,32,25
105337,44,25
105338,30,60
105339,46,70
105340,33,50
105341,48,95
105342,34,60
105343,16,60
105344,13,65
105345,36,10
105346,20,95
105347,12,70
105348,47,40
105349,18,80
105350,15,20
105351,15,65
105352,32,75
105353,45,85
105354,43,15
105355,19,15
105356,19,35
105357,39,20
105358,21,85
105359,11,75
105360,34,60
105361,14,65
105362,17,80
105363,20,10
105364,23,10
105365,43,80
105366,35,5
105367,43,25
105368,22,60
105369,26,55
105370,40,80
105371,39,35
105372,42,65
105373,20,5
105374,37,70
105375,28,40
105376,17,40
105377,40,50
105378,42,5
105379,32,80
105380,13,30
105381,32,20
105382,10,50
105383,33,35
105384,37,65
105385,33,65
105386,13,80
105387,46,40
105388,25,70
105389,37,15
105390,13,20
105391,27,95
105392,45,90
105393,30,0
105394,11,10
105395,40,20
105396,25,95
105397,17,35
105398,26,30
105399,43,85
105400,43,10
105401,42,15
105402,19,65
105403,48,70
105404,46,55
105405,34,35
105406,12,45
105407,22,30
105408,41,25
105409,26,0
105410,29,55
105411,13,95
105412,28,90
105413,24,40
105414,12,65
105415,48,90
105416,21,40
105417,30,15
105418,25,75
105419,45,40
105420,33,70
105421,23,45
105422,40,80
105423,24,5
105424,10,85
105425,21,60
105426,38,5
105427,43,25
105428,49,20
105429,39,50
105430,37,30
105431,31,65
105432,10,35
105433,32,65
105434,36,80
105435,32,30
105436,23,25
105437,29,20
105438,32,90
105439,40,80
105440,32,30
105441,17,80
105442,14,50
105443,43,95
105444,30,65
105445,25,45
105446,24,85
105447,13,80
105448,43,80
105449,15,35
105450,28,25
105451,16,55
105452,17,75
105453,17,0
105454,20,90
105455,41,20
105456,46,25
105457,28,90
105458,41,35
105459,27,85
105460,19,20
105461,44,95
105462,37,0
105463,44,95
105464,10,65
105465,48,45
105466,35,5
105467,25,5
105468,29,20
105469,33,65
105470,17,80
105471,25,95
105472,41,70
105473,26,60
105474,20,65
105475,18,55
105476,11,5
105477,18,15
105478,26,90
105479,29,65
105480,30,75
105481,38,15
105482,11,70
105483,42,95
105484,23,10
105485,34,45
105486,41,55
105487,17,95
105488,23,30
105489,38,85
105490,46,45
105491,42,65
105492,10,70
105493,12,10
105494,35,90
105495,26,75
105496,47,60
105497,13,50
105498,45,95
105499,19,95
105500,35,15
105501,41,95
105502,49,45
105503,43,90
105504,46,90
105505,21,35
105506,20,30
105507,26,85
105508,10,15
105509,27,70
105510,48,40
105511,22,55
105512,19,5
105513,22,0
105514,18,20
105515,39,25
105516,26,50
105517,12,30
105518,25,60
105519,20,40
105520,28,30
105521,18,10
105522,37,15
105523,31,35
105524,42,20
105525,40,5
105526,16,75
105527,42,40
105528,39,70
105529,32,30
105530,16,5
105531,17,95
105532,26,50
105533,11,50
105534,23,10
105535,33,40
105536,11,30
105537,32,5
105538,45,10
105539,14,75
105540,30,60
105541,21,65
105542,14,65
105543,29,45
105544,40,25
105545,17,50
105546,29,5
105547,29,30
105548,42,20
105549,21,5
105550,36,5
105551,25,10
105552,25,95
105553,20,50
105554,41,35
105555,11,15
105556,40,75
105557,45,0
105558,37,65
105559,26,50
105560,13,55
105561,26,75
105562,12,0
105563,16,65
105564,44,35
105565,15,70
105566,18,60
105567,40,60
105568,30,15
105569,40,50
105570,44,10
105571,29,15
105572,33,20
105573,32,10
